tstamp	latitude	longitude	direction	speed	trip_id	trip_id	route_id	vehicle_id	service_key	direction
2020-10-11 10:45:00	45.586505	-122.544443	345	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:05	45.587618	-122.545	341	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:10	45.58869	-122.545618	338	55.9235	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:15	45.589737	-122.546268	337	55.9235	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:20	45.590785	-122.546915	337	55.9235	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:25	45.591832	-122.547558	337	55.9235	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:30	45.592888	-122.54816	338	55.9235	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:35	45.59393	-122.548693	340	53.68656	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:40	45.594912	-122.549142	342	49.21268	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:45	45.595895	-122.54954	344	49.21268	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:50	45.596847	-122.549878	346	46.97574	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:45:55	45.597785	-122.550167	348	46.97574	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:00	45.598763	-122.550432	349	49.21268	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:05	45.599785	-122.550653	351	51.44962	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:10	45.600847	-122.55084	353	51.44962	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:15	45.601957	-122.551013	354	53.68656	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:20	45.60306	-122.55116	355	53.68656	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:25	45.604018	-122.551252	356	44.7388	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:30	45.604778	-122.551328	356	35.79104	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:35	45.60535	-122.551222	7	26.84328	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:40	45.605633	-122.550582	58	26.84328	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:45	45.605412	-122.549837	113	29.08022	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:50	45.60485	-122.54931	147	33.5541	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:46:55	45.604083	-122.548937	161	40.26492	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:00	45.603237	-122.548623	165	42.50186	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:05	45.602527	-122.54806	151	40.26492	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:10	45.602147	-122.546963	116	42.50186	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:15	45.602043	-122.545553	96	49.21268	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:20	45.601828	-122.544	101	53.68656	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:25	45.60149	-122.542405	107	55.9235	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:30	45.601138	-122.540755	107	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:35	45.600762	-122.539063	108	60.39738	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:40	45.600363	-122.537333	108	62.63432	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:45	45.599943	-122.535578	109	62.63432	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:50	45.599525	-122.533838	109	62.63432	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:47:55	45.599115	-122.53214	109	60.39738	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:00	45.598708	-122.530425	109	60.39738	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:05	45.598305	-122.528747	109	60.39738	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:10	45.597907	-122.527075	109	60.39738	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:15	45.597498	-122.525352	109	62.63432	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:20	45.59707	-122.523655	110	60.39738	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:25	45.596633	-122.522068	111	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:31	45.59612	-122.520205	111	55.9235	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:36	45.595693	-122.518623	111	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:41	45.59526	-122.51704	111	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:46	45.594828	-122.515473	111	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:48:56	45.593965	-122.512335	111	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:49:01	45.593488	-122.51071	113	60.39738	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:49:06	45.592987	-122.509128	114	58.16044	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:49:11	45.59256	-122.507775	114	49.21268	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:49:16	45.592087	-122.506608	120	44.7388	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:49:21	45.591575	-122.505582	125	40.26492	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:49:26	45.59123	-122.50478	122	31.31716	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:49:31	45.59113	-122.504192	104	17.89552	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:08	45.591158	-122.503923	81	0	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:13	45.591477	-122.503765	19	15.65858	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:18	45.591962	-122.503855	353	22.3694	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:23	45.592525	-122.50382	2	26.84328	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:28	45.593135	-122.503825	0	29.08022	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:33	45.593703	-122.503862	357	26.84328	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:38	45.594047	-122.503883	357	15.65858	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:43	45.594123	-122.503882	1	2.23694	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:50:48	45.594137	-122.503878	10	0	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:18	45.594205	-122.503897	349	0	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:23	45.59425	-122.504223	281	11.1847	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:28	45.594142	-122.50465	250	15.65858	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:33	45.594227	-122.50509	285	15.65858	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:38	45.594393	-122.505498	300	15.65858	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:43	45.59456	-122.505915	300	15.65858	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:48	45.594763	-122.506187	317	13.42164	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:53	45.594928	-122.506033	33	8.94776	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:51:58	45.594835	-122.50575	115	11.1847	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:52:03	45.594673	-122.505473	130	11.1847	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:52:08	45.594553	-122.505282	132	6.71082	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:52:13	45.594497	-122.505187	130	2.23694	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:52:15	45.594497	-122.505178	90	0	170053988	170053988	65	4013	Sunday	Out
2020-10-11 10:58:53	45.594497	-122.505177	90	0	170053988	170053988	65	4013	Sunday	Out
(432 rows)
