tstamp	latitude	longitude	direction	speed	trip_id
2020-10-06 00:45:08	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:13	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:18	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:23	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:28	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:33	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:38	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:43	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:48	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:53	45.616877	-122.675762	0	0	169575029
2020-10-06 00:45:58	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:03	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:08	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:13	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:18	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:23	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:28	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:32	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:37	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:42	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:47	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:52	45.616877	-122.675762	0	0	169575029
2020-10-06 00:55:57	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:02	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:07	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:12	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:17	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:22	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:27	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:32	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:37	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:42	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:47	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:52	45.616877	-122.675762	0	0	169575029
2020-10-06 00:56:57	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:02	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:07	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:12	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:17	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:22	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:27	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:32	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:37	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:42	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:47	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:52	45.616877	-122.675762	0	0	169575029
2020-10-06 00:57:57	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:02	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:07	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:12	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:17	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:22	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:27	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:32	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:37	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:42	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:47	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:52	45.616877	-122.675762	0	0	169575029
2020-10-06 00:58:57	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:02	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:07	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:12	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:17	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:22	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:27	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:32	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:37	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:42	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:47	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:52	45.616877	-122.675762	0	0	169575029
2020-10-06 00:59:57	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:02	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:07	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:12	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:17	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:22	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:27	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:32	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:37	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:42	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:47	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:52	45.616877	-122.675762	0	0	169575029
2020-10-06 01:00:57	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:02	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:07	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:12	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:17	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:22	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:27	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:32	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:37	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:42	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:47	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:52	45.616877	-122.675762	0	0	169575029
2020-10-06 01:01:57	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:02	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:07	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:12	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:17	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:22	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:27	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:32	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:37	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:42	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:47	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:52	45.616877	-122.675762	0	0	169575029
2020-10-06 01:02:57	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:02	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:07	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:12	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:17	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:22	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:27	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:32	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:37	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:42	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:47	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:52	45.616877	-122.675762	0	0	169575029
2020-10-06 01:12:48	45.619942	-122.673925	23	20.13246	169575029
2020-10-06 01:12:53	45.62038	-122.673673	22	22.3694	169575029
2020-10-06 01:12:58	45.620897	-122.673363	23	26.84328	169575029
2020-10-06 01:13:03	45.621433	-122.673045	23	26.84328	169575029
2020-10-06 01:13:08	45.62199	-122.67263	28	29.08022	169575029
2020-10-06 01:13:13	45.62258	-122.672062	34	33.5541	169575029
2020-10-06 01:13:18	45.623097	-122.67136	44	33.5541	169575029
2020-10-06 01:13:23	45.623537	-122.670683	47	31.31716	169575029
2020-10-06 01:13:28	45.623875	-122.670087	51	24.60634	169575029
2020-10-06 01:13:33	45.623945	-122.669448	81	22.3694	169575029
2020-10-06 01:13:38	45.623655	-122.668957	130	22.3694	169575029
2020-10-06 01:13:43	45.623197	-122.668925	177	22.3694	169575029
2020-10-06 01:13:48	45.622868	-122.66939	225	22.3694	169575029
2020-10-06 01:13:53	45.622892	-122.670042	273	22.3694	169575029
2020-10-06 01:13:58	45.623225	-122.670462	319	22.3694	169575029
2020-10-06 01:14:03	45.623723	-122.670645	346	24.60634	169575029
2020-10-06 01:14:08	45.624258	-122.670597	4	24.60634	169575029
2020-10-06 01:14:13	45.624725	-122.670317	23	24.60634	169575029
2020-10-06 01:14:18	45.62511	-122.670013	29	20.13246	169575029
2020-10-06 01:14:23	45.625417	-122.669815	24	15.65858	169575029
2020-10-06 01:14:28	45.625658	-122.669995	332	13.42164	169575029
2020-10-06 01:14:33	45.625672	-122.67036	273	11.1847	169575029
2020-10-06 01:14:38	45.625718	-122.670588	286	8.94776	169575029
2020-10-06 01:14:43	45.62598	-122.670645	351	11.1847	169575029
2020-10-06 01:14:48	45.626215	-122.67064	1	8.94776	169575029
2020-10-06 01:14:51	45.626253	-122.670638	2	2.23694	169575029
2020-10-06 01:14:52	45.626257	-122.670638	0	4.47388	169575029
2020-10-06 01:14:53	45.62627	-122.670637	5	2.23694	169575029
2020-10-06 01:14:58	45.626548	-122.670633	0	13.42164	169575029
2020-10-06 01:15:03	45.626918	-122.67062	1	15.65858	169575029
2020-10-06 01:15:08	45.62706	-122.670615	1	4.47388	169575029
2020-10-06 01:15:09	45.627062	-122.670615	0	4.47388	169575029
2020-10-06 01:15:13	45.627207	-122.670608	2	8.94776	169575029
2020-10-06 01:15:18	45.627573	-122.6706	1	17.89552	169575029
2020-10-06 01:15:23	45.627947	-122.670593	1	17.89552	169575029
2020-10-06 01:15:28	45.628328	-122.670565	3	17.89552	169575029
2020-10-06 01:15:33	45.628543	-122.670548	3	8.94776	169575029
2020-10-06 00:46:03	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:08	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:13	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:18	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:23	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:28	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:33	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:38	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:43	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:48	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:53	45.616877	-122.675762	0	0	169575029
2020-10-06 00:46:58	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:03	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:08	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:13	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:18	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:23	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:28	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:33	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:38	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:43	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:48	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:53	45.616877	-122.675762	0	0	169575029
2020-10-06 00:47:58	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:03	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:08	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:13	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:18	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:23	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:28	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:33	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:38	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:43	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:48	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:53	45.616877	-122.675762	0	0	169575029
2020-10-06 00:48:58	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:03	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:08	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:13	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:18	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:23	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:28	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:33	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:38	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:43	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:49	45.616877	-122.675762	0	0	169575029
2020-10-06 00:49:55	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:00	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:05	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:10	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:15	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:20	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:25	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:30	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:35	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:40	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:45	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:50	45.616877	-122.675762	0	0	169575029
2020-10-06 00:50:55	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:00	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:05	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:10	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:15	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:20	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:25	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:30	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:35	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:40	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:45	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:50	45.616877	-122.675762	0	0	169575029
2020-10-06 00:51:55	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:00	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:05	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:10	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:15	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:20	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:25	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:30	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:35	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:40	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:45	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:50	45.616877	-122.675762	0	0	169575029
2020-10-06 00:52:55	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:00	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:05	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:10	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:18	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:23	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:28	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:33	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:38	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:43	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:48	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:53	45.616877	-122.675762	0	0	169575029
2020-10-06 00:53:58	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:03	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:08	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:13	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:18	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:23	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:28	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:33	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:38	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:43	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:48	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:53	45.616877	-122.675762	0	0	169575029
2020-10-06 00:54:58	45.616877	-122.675762	0	0	169575029
2020-10-06 01:03:57	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:02	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:07	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:12	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:17	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:22	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:27	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:32	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:37	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:42	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:47	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:52	45.616877	-122.675762	0	0	169575029
2020-10-06 01:04:57	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:02	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:07	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:13	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:19	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:24	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:29	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:34	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:39	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:44	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:49	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:54	45.616877	-122.675762	0	0	169575029
2020-10-06 01:05:59	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:04	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:09	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:14	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:19	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:24	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:29	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:34	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:39	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:44	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:49	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:54	45.616877	-122.675762	0	0	169575029
2020-10-06 01:06:59	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:04	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:09	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:14	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:19	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:24	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:29	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:34	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:39	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:44	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:49	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:54	45.616877	-122.675762	0	0	169575029
2020-10-06 01:07:59	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:04	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:09	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:14	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:19	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:24	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:29	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:34	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:39	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:44	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:49	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:54	45.616877	-122.675762	0	0	169575029
2020-10-06 01:08:59	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:04	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:09	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:14	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:19	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:24	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:29	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:34	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:39	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:44	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:49	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:54	45.616877	-122.675762	0	0	169575029
2020-10-06 01:09:59	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:04	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:09	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:14	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:19	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:24	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:29	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:34	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:39	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:44	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:49	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:54	45.616877	-122.675762	0	0	169575029
2020-10-06 01:10:59	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:03	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:08	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:13	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:18	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:23	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:28	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:33	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:38	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:43	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:48	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:53	45.616877	-122.675762	0	0	169575029
2020-10-06 01:11:58	45.616877	-122.675762	0	0	169575029
2020-10-06 01:12:03	45.616877	-122.675762	0	0	169575029
2020-10-06 01:12:04	45.616877	-122.675762	0	0	169575029
2020-10-06 01:12:08	45.616957	-122.675712	24	4.47388	169575029
2020-10-06 01:12:13	45.617165	-122.675587	23	11.1847	169575029
2020-10-06 01:12:18	45.617463	-122.675408	23	15.65858	169575029
2020-10-06 01:12:23	45.61781	-122.675202	23	17.89552	169575029
2020-10-06 01:12:28	45.618207	-122.674962	23	20.13246	169575029
2020-10-06 01:12:33	45.618638	-122.674707	22	22.3694	169575029
2020-10-06 01:12:38	45.61908	-122.674442	23	22.3694	169575029
2020-10-06 01:12:43	45.619525	-122.674175	23	22.3694	169575029
(402 rows)
